7,86,4,891350810
7,91,3,891353860
7,96,5,891351383
7,97,5,891351201
7,98,4,891351002
7,99,5,891352557
7,100,5,891351082
7,125,4,891353192
7,132,5,891351287
7,134,4,892134959
7,135,5,891351547
7,140,5,891353124
7,141,5,891353444
7,143,3,892132627
7,144,5,891351201
7,145,1,891354530
7,152,4,891351851
7,157,5,891352059
7,164,5,891351813
7,173,5,891351002
7,175,5,892133057
7,178,4,891350932
7,179,5,891352303
7,180,5,891350782
7,186,4,891350900
7,187,4,891350757
7,192,4,891352010
7,194,5,891351851
7,197,4,891351082
7,198,3,891351685
7,199,5,892135346
7,201,2,891351471
7,202,3,891352947
7,204,5,891351121
7,211,5,891352557
7,213,3,891351686
7,214,5,891352384
7,215,4,891351624
7,216,4,891350900
7,217,4,891352778
7,219,1,892131924
7,229,3,891352384
7,230,3,891353326
7,231,3,892132885
7,234,5,891351041
7,237,5,891351772
7,238,5,891351814
7,258,4,892135277
7,265,5,891350845
7,275,4,891352831
7,286,4,891350703
7,294,1,892130809
7,309,3,891350704
7,317,4,892133670
7,318,5,891352010
7,324,1,892135078
7,341,3,892333206
7,356,4,891351728
7,357,5,892135347
7,365,4,891353744
7,367,5,891350810
7,379,4,891353325
7,380,4,891354053
7,384,3,891353710
7,386,4,892133310
7,387,3,892133670
7,391,3,892132943
7,402,5,891352904
7,403,4,891351234
7,405,3,891353290
7,415,2,891354438
7,416,5,891353051
7,417,3,892132652
7,419,3,891350900
7,421,3,891352134
7,427,5,891352220
7,429,5,891351002
7,433,5,892135347
7,434,4,891352384
7,436,5,891351471
7,440,1,892131978
7,441,2,891354257
7,443,5,891353254
7,444,5,891354288
7,446,2,892132020
7,447,5,891350900
7,449,3,891354785
7,452,5,891353860
7,463,4,891353192
7,465,4,891353154
7,470,3,891352489
7,474,5,891351002
7,487,3,891352178
7,488,4,891351041
7,499,4,891351472
7,502,5,891352261
7,503,4,891353950
7,506,5,891353614
7,507,5,891352383
7,509,5,891352778
7,510,5,891352134
7,513,4,891351772
7,521,5,891353124
7,523,4,891350845
7,527,5,891351772
7,529,2,891352626
7,540,3,892132972
7,544,3,891353254
7,545,2,891354882
7,546,4,891353444
7,547,3,891353710
7,549,4,891353086
7,551,1,892131978
7,552,4,891354531
7,556,3,891352659
7,557,4,892132145
7,558,4,892131924
7,561,4,891354611
7,565,4,892132019
7,566,4,891353411
7,568,5,891352261
7,569,4,892131978
7,571,3,891353950
7,572,3,891354331
7,573,5,891353828
7,574,5,892132402
7,575,3,892133271
7,577,2,892133310
7,578,3,891354090
7,583,2,892132380
7,584,4,891352093
7,585,4,892133180
7,586,3,891354639
7,588,4,891352261
7,590,2,891354730
7,591,3,891352179
7,592,5,891353652
7,593,5,891351851
7,594,3,891354114
7,595,2,891353801
7,596,5,891351728
7,597,3,891353744
7,598,3,891353801
7,600,4,891354090
7,601,5,891353744
7,602,3,891352594
7,603,4,891350757
7,605,4,891353290
7,606,3,891352904
7,607,3,891352831
7,609,3,891352749
7,610,5,891353086
7,611,3,891351161
7,612,5,891351121
7,613,4,891352010
7,615,4,891351585
7,616,4,891351002
7,617,5,891354588
7,620,4,891353892
7,625,3,892131824
7,628,3,891352831
7,629,3,891352526
7,631,4,891352984
7,632,5,891352261
7,634,5,891351287
7,635,3,891352864
7,638,4,892132122
7,639,5,891353676
7,640,3,891353614
7,641,5,892135346
7,646,5,891351383
7,649,5,891353254
7,651,5,891350932
7,652,3,891352659
7,655,5,891351384
7,656,3,891351509
7,660,5,891353051
7,663,5,891352220
7,664,3,891353977
7,665,4,891354471
7,666,4,892132192
7,668,4,891352778
7,670,5,891353254
7,671,5,891351728
7,672,1,892131925
7,677,3,891354499
7,678,3,891350356
7,679,5,891353124
7,682,2,891350383
8,11,3,879362233
8,55,5,879362286
8,82,5,879362356
8,96,3,879362183
8,174,5,879362183
8,177,4,879362233
8,181,4,879362183
8,187,4,879362123
8,195,5,879362287
8,222,5,879362356
8,227,4,879362423
8,228,5,879362286
8,229,5,879362356
8,233,4,879362423
8,241,4,879362423
8,243,2,879361732
8,259,1,879361604
8,260,3,879361665
8,273,3,879362287
8,336,3,879361664
8,341,2,879361825
8,358,2,879361732
8,403,4,879362234
8,431,2,879362356
8,435,5,879362233
8,510,4,879362233
8,518,4,879362422
8,566,3,879362423
8,684,4,879362356
8,688,1,879361732
9,7,4,886960030
9,50,5,886960055
9,201,5,886960055
9,242,4,886958715
9,276,4,886959423
9,294,4,886959453
9,371,5,886960055
9,385,5,886960055
9,402,4,886959343
9,483,5,886960056
9,615,4,886959344
9,690,1,886959344
10,9,4,877889005
10,11,4,877888677
10,12,5,877886911
10,23,5,877886911
10,32,4,877886661
10,33,4,877893020
10,40,4,877892438
10,50,5,877888545
10,59,4,877886722
10,60,3,877892110
10,69,4,877889131
10,70,4,877891747
10,82,4,877886912
10,85,4,877892438
10,93,4,877892160
10,116,4,877888944
10,129,4,877891966
10,134,5,877889131
10,137,4,877889186
10,153,4,877886722
10,157,5,877889004
10,161,4,877892050
10,162,4,877892210
10,170,4,877889333
10,174,4,877886661
10,178,5,877888677
10,179,5,877889004
10,180,5,877889333
10,182,5,877888876
10,185,5,877888876
10,192,4,877891966
10,197,5,877888944
10,198,3,877889005
10,205,5,877888812
10,211,5,877889130
10,216,4,877889333
10,221,4,877888677
10,230,4,877892210
10,238,4,877892276
10,245,4,877886281
10,273,4,877888613
10,274,4,877889333
10,276,4,877891904
10,286,4,877886162
10,302,4,877886162
10,319,3,877886223
10,333,4,877886359
10,334,4,877886281
10,357,5,877889186
10,404,4,877886911
10,414,4,877891966
10,430,3,877886597
10,432,4,877892160
10,462,3,877891747
10,467,4,877891904
10,470,4,877891747
10,478,5,877889004
10,479,5,877891966
10,480,5,877888943
10,482,4,877889262
10,484,5,877891904
10,499,4,877893021
10,502,4,877889261
10,510,5,877892209
10,511,4,877888877
10,513,4,877886598
10,518,4,877886722
10,525,5,877892210
10,527,4,877886597
10,529,3,877892438
10,530,4,877892210
10,531,5,877886911
10,582,4,877892276
10,589,5,877891905
10,602,5,877889057
10,604,4,877892110
10,606,5,877888876
10,610,4,877888613
10,617,5,877892160
10,629,4,877886722
10,654,5,877886597
10,663,3,877886598
10,664,4,877886911
10,686,4,877886911
10,692,4,877889261
10,693,4,877886783
10,694,5,877892437
10,697,3,877888677
10,699,4,877893020
10,700,4,877892277
10,701,4,877888812
10,707,5,877886783
10,708,4,877892438
10,709,4,877888613
11,8,4,891904949
11,11,2,891904271
11,15,5,891903067
11,24,3,891904016
11,25,3,891903836
11,28,5,891904241
11,29,3,891904805
11,39,3,891905824
11,42,3,891905058
11,52,3,891904335
11,54,3,891905936
11,56,4,891904949
11,57,2,891904552
11,58,3,891904596
11,69,3,891904270
11,70,4,891904573
11,79,4,891905783
11,83,5,891904335
11,86,4,891904551
11,88,3,891905003
11,98,2,891905783
11,107,4,891903276
11,121,3,891902745
11,123,3,891902745
11,125,4,891903108
11,168,3,891904949
11,173,5,891904920
11,176,3,891905783
11,180,2,891904335
11,196,5,891904270
11,208,4,891905032
11,211,3,891905003
11,213,4,891906389
11,222,3,891902718
11,228,3,891905824
11,229,4,891905878
11,237,4,891903005
11,238,3,891905032
11,239,4,891904617
11,258,5,891901696
11,259,3,891902270
11,274,3,891906510
11,286,5,891901606
11,290,3,891903877
11,301,4,891902157
11,317,4,891904174
11,318,5,891904194
11,324,1,891902222
11,332,5,891901769
11,356,4,891906327
11,357,5,891904241
11,365,3,891904764
11,367,3,891905058
11,370,3,891902880
11,372,4,891904968
11,382,3,891904573
11,386,3,891905279
11,393,4,891905222
11,399,3,891905279
11,401,3,891905324
11,405,3,891904016
11,414,3,891905393
11,423,5,891904174
11,427,4,891904300
11,430,3,891905032
11,431,2,891905896
11,433,4,891905003
11,434,4,891904270
11,449,3,891906327
11,451,2,891905003
11,504,3,891905856
11,508,4,891903005
11,526,3,891904859
11,527,4,891904335
11,544,4,891903226
11,549,4,891904617
11,577,3,891905555
11,580,5,891905222
11,603,4,891905783
11,646,3,891904389
11,654,3,891905856
11,659,5,891904920
11,662,3,891904300
11,690,4,891901716
11,692,4,891905003
11,699,4,891904389
11,707,5,891906389
11,715,3,891904764
11,716,3,891905058
11,717,2,891902815
11,718,5,891903836
11,719,3,891905279
11,724,3,891904551
11,727,3,891904335
11,728,3,891905366
11,729,4,891904637
11,731,4,891904789
11,737,4,891904789
11,738,3,891905324
11,742,3,891902815
11,745,5,891905324
11,747,3,891906426
11,748,1,891902270
11,749,5,891901797
11,750,5,891901629
12,4,5,879960826
12,69,5,879958902
12,88,5,879960826
12,98,5,879959068
12,127,4,879959488
12,133,4,879959670
12,159,4,879959306
12,161,5,879959553
12,168,4,879959513
12,170,4,879959374
12,174,5,879958969
12,195,4,879959670
12,202,4,879959514
12,203,3,879959583
12,215,4,879959553
12,216,5,879960826
12,228,4,879959465
12,238,5,879960826
12,242,5,879960826
12,328,4,879958742
12,392,4,879959025
12,416,3,879959025
12,480,4,879959161
12,591,5,879959212
12,708,3,879959394
13,1,3,882140487
13,4,5,882141306
13,5,1,882396869
13,7,2,882396790
13,8,4,882140001
13,9,3,882140205
13,12,5,881515011
13,13,5,882141617
13,17,1,882396954
13,22,4,882140487
13,23,5,882139937
13,28,5,882398814
13,32,4,882140286
13,33,5,882397581
13,37,1,882397011
13,38,3,882397974
13,39,3,882397581
13,49,4,882399419
13,50,5,882140001
13,51,3,882399419
13,53,1,882396955
13,58,4,882139966
13,60,4,884538767
13,62,5,882397833
13,67,1,882141686
13,68,3,882397741
13,69,4,884538766
13,70,3,882140691
13,78,1,882399218
13,79,3,882139746
13,82,2,882397503
13,83,2,886303585
13,86,1,881515348
13,87,5,882398814
13,89,4,882139717
13,91,2,882398724
13,92,3,882397271
13,95,5,882140104
13,96,4,882140104
13,99,4,882398654
13,110,3,882141130
13,111,5,882140588
13,116,5,882140455
13,117,3,882398138
13,127,5,881515411
13,128,1,882397502
13,132,4,882140002
13,135,5,882139541
13,138,1,882399218
13,141,2,890705034
13,143,1,882140205
13,145,2,882397011
13,152,5,882141393
13,155,2,882399615
13,157,3,882140552
13,158,1,882142057
13,160,4,882140070
13,163,3,882141582
13,164,3,882396790
13,165,3,881515295
13,166,5,884538663
13,170,5,882139774
13,172,5,882140355
13,174,4,882139829
13,175,4,882139717
13,176,3,882140455
13,177,5,882397271
13,179,2,882140206
13,182,5,882139347
13,183,4,882397271
13,184,1,882397011
13,187,5,882140205
13,188,4,882140130
13,191,3,881515193
13,193,5,882139937
13,194,5,882141458
13,197,4,881515239
13,199,5,882140001
13,200,3,882140552
13,202,5,882141425
13,204,5,882140318
13,205,2,881515193
13,209,3,882141306
13,211,4,882140002
13,216,3,881515193
13,218,1,882396869
13,222,3,882140285
13,223,5,882139901
13,224,4,882140166
13,225,2,882399156
13,227,5,882397650
13,228,4,882140389
13,231,3,882397582
13,233,4,882397650
13,234,5,882140252
13,235,2,882141841
13,237,5,882140285
13,239,4,882141752
13,241,3,882397502
13,242,2,881515193
13,260,1,882140848
13,262,4,881514876
13,264,4,882140848
13,274,3,882399384
13,275,3,886303585
13,279,5,882139804
13,280,4,882399528
13,285,5,882139937
13,286,3,881514683
13,288,1,882396790
13,292,5,882140867
13,299,3,881515698
13,306,3,881514876
13,307,2,881514684
13,310,4,881514683
13,311,3,881514726
13,313,4,882774047
13,316,5,888073653
13,321,2,882140740
13,322,3,882140792
13,323,3,882140848
13,326,3,882140792
13,327,3,881515521
13,328,3,881514811
13,329,2,886952246
13,332,3,881515457
13,336,2,882140848
13,339,3,882140718
13,342,4,885744650
13,346,4,883670552
13,347,5,885185824
13,348,2,886952246
13,350,2,886302293
13,355,3,888688733
13,357,3,881515411
13,358,3,881515521
13,362,4,890704999
13,367,3,882141458
13,370,1,882396984
13,371,3,882399385
13,382,1,882140624
13,393,3,882141617
13,394,2,882399615
13,398,2,882398410
13,400,4,885744650
13,401,1,882141841
13,403,2,882397271
13,404,5,882399014
13,406,1,882397011
13,410,1,882141997
13,411,2,882141924
13,413,1,882396984
13,417,2,882398934
13,419,3,882398814
13,424,1,882397068
13,427,5,882398814
13,429,5,884538727
13,430,5,882139495
13,432,4,882398654
13,433,4,881515239
13,435,5,882141392
13,438,1,882397068
13,439,1,882397040
13,441,1,882396984
13,442,1,890705056
13,444,4,882396984
13,445,4,882139774
13,446,1,882397039
13,448,1,882396869
13,453,2,882397067
13,455,3,882141425
13,462,5,882140487
13,463,5,882140318
13,471,1,882140455
13,473,4,882398724
13,474,4,881515112
13,475,3,881515113
13,478,4,884538571
13,484,5,882139804
13,485,1,882140624
13,491,4,882140166
13,492,5,882140552
13,494,4,881515295
13,497,5,882140166
13,504,5,881515011
13,506,5,882140691
13,507,1,882140070
13,510,5,882139717
13,511,5,882139863
13,515,2,881515193
13,518,4,882140252
13,522,5,882140425
13,523,4,882141306
13,525,5,882140624
13,527,5,882140252
13,529,4,882140206
13,531,3,882140104
13,538,1,884538448
13,541,1,882397650
13,547,1,882397011
13,549,4,882399357
13,550,4,882397741
13,551,1,882397084
13,553,2,882399419
13,554,2,882397833
13,558,1,882397011
13,559,1,882396913
13,561,1,882396914
13,563,1,882397039
13,565,1,882397040
13,566,5,882397502
13,568,3,882140552
13,569,2,882396955
13,572,2,882398255
13,573,3,882396955
13,576,3,882398076
13,578,3,882397974
13,585,4,882141814
13,586,3,882398326
13,590,2,882397068
13,602,4,884538634
13,603,4,884538571
13,606,4,882140130
13,613,4,881515411
13,619,3,886952245
13,621,4,882398934
13,629,1,882141582
13,630,2,886302261
13,631,3,882140624
13,635,1,882396984
13,636,2,882397502
13,637,2,882396913
13,638,3,881515239
13,639,3,882139804
13,646,4,882140037
13,647,5,882140206
13,650,2,882140425
13,654,5,881515295
13,655,5,886261387
13,656,5,882139746
13,657,4,882139829
13,661,5,881515411
13,662,5,882399420
13,663,5,882140252
13,667,1,882397040
13,668,1,882397068
13,669,1,882397067
13,670,3,882396955
13,671,3,882396790
13,672,1,882396914
13,674,3,882396955
13,675,5,882396955
13,679,4,882397650
13,684,5,882397271
13,686,5,882397146
13,687,1,883670705
13,688,1,883670819
13,689,2,881515735
13,690,3,881514811
13,691,4,889316404
13,692,4,882141659
13,706,1,882396869
13,709,4,882139863
13,712,4,882141872
13,722,3,882399528
13,732,5,882141617
13,733,5,882399528
13,736,4,882399528
13,737,4,882399615
13,739,4,886303745
13,740,1,882140355
13,746,3,884538766
13,747,4,882140624
13,748,4,882140792
13,749,3,881515521
13,750,5,883670552
13,751,5,882774081
13,754,4,882140718
13,756,2,886302858
13,757,3,882398934
13,758,1,882397084
13,760,1,882396914
13,761,4,882398076
13,762,5,882141336
13,763,1,882141458
13,765,2,886303934
13,767,1,882397011
13,768,4,882398724
13,769,3,882397040
13,770,4,882397581
13,771,3,882398410
13,773,1,882396869
13,774,1,882396913
13,775,4,886304188
13,777,1,882397084
13,778,3,886302694
13,779,3,882398255
13,785,3,882141924
13,789,5,882140389
13,790,2,882141841
13,791,5,882141686
13,792,5,882139686
13,793,5,882141841
13,795,2,882399219
13,796,3,886304188
13,797,5,882398327
13,798,2,882397974
13,799,4,882139937
13,800,1,882397067
13,801,3,886303172
13,803,3,882398255
13,804,2,882141997
13,806,5,882140426
13,810,5,882398076
13,811,5,882139829
13,813,1,882139863
13,815,4,886303934
13,817,1,882396914
13,818,3,882141814
13,819,1,882141924
13,822,3,884538634
13,824,3,886302261
13,825,1,882397651
13,826,5,882398385
13,827,3,882398327
13,829,3,882398385
13,832,4,882399156
13,833,2,882397974
13,834,1,882397068
13,835,3,882139901
13,837,4,882139717
13,838,1,882397742
13,841,1,882398076
13,843,5,882399156
13,845,3,882141503
13,846,2,882141997
13,849,1,882397833
13,850,4,882140318
13,851,5,882139966
13,853,1,882397010
13,855,4,882140130
13,862,3,882399074
13,863,4,882140487
13,865,5,882141425
13,867,5,882399615
13,870,3,882397271
13,871,2,882141924
13,872,3,882139327
13,873,1,881515565
13,879,2,881515697
13,880,3,882140966
13,881,2,881514876
13,882,3,886952438
13,883,3,882140848
13,884,2,882140814
13,886,5,881515613
13,889,3,892015236
13,891,1,892015288
13,893,3,882774005
13,895,1,883670515
13,896,5,891036745
13,897,1,886952422
13,899,1,892015288
13,900,5,888279677
13,902,3,891749765
13,903,3,890704759
13,904,1,892015178
13,905,2,886302261
13,909,5,890704721
13,911,2,892015141
13,914,2,892870589
13,916,4,892870589
13,917,4,892015104
14,12,5,890881216
14,19,5,880929651
14,25,2,876965165
14,32,5,890881485
14,81,5,890881384
14,96,4,890881433
14,124,5,876964936
14,127,2,879644647
14,173,4,879119579
14,186,4,879119497
14,191,4,890881557
14,195,5,890881336
14,210,5,879119739
14,222,4,876965061
14,238,5,879119579
14,240,5,880929697
14,265,3,890881216
14,276,4,879119390
14,288,4,876964936
14,302,5,890880970
14,319,1,884482684
14,382,5,879119739
14,427,5,890881433
14,428,4,879119497
14,430,5,879119692
14,473,5,876964936
14,507,4,890881521
14,523,4,879119497
14,524,5,879119497
14,525,5,890881557
14,588,4,890881433
14,628,5,880929697
14,654,4,890881294
14,663,5,879119651
14,750,3,891014196
14,762,3,876964936
14,820,3,882839856
14,919,4,876964725
14,920,4,880929745
14,921,5,890881384
14,923,5,890881294
15,13,1,879455940
15,14,4,879455659
15,15,4,879455939
15,50,5,879455606
15,111,4,879455914
15,118,1,879456381
15,121,3,879456168
15,125,5,879456049
15,181,5,879455710
15,220,4,879456262
15,225,3,879456447
15,235,1,879456424
15,237,3,879455871
15,243,1,879455362
15,248,1,879455871
15,249,1,879455764
15,251,2,879455541
15,252,2,879456351
15,255,5,879455764
15,257,4,879455821
15,258,3,879455473
15,269,5,879455165
15,275,4,879455562
15,280,3,879456167
15,282,3,879456204
15,283,4,879455505
15,285,4,879455635
15,291,3,879456084
15,292,5,879455128
15,297,3,879455606
15,302,4,879455049
15,303,3,879455080
15,306,5,879455165
15,308,5,879455334
15,310,4,879455049
15,322,3,879455262
15,323,1,879455311
15,328,3,879455192
15,333,1,879455128
15,409,3,879456324
15,455,1,879455914
15,472,3,879456204
15,546,2,879456324
15,676,4,879455871
15,690,4,879455128
15,748,3,879455262
15,823,2,879456351
15,845,2,879456108
15,866,4,879456288
15,879,3,879455311
15,925,2,879455764
15,926,1,879456424
15,927,4,879456381
15,928,1,879456404
15,930,2,879456381
15,931,1,879456507
15,934,4,879456507
15,935,3,879455710
15,936,5,879455889
15,938,3,879455233
16,1,5,877717833
16,4,5,877726390
16,11,5,877718755
16,12,5,877718168
16,15,5,877722001
16,33,2,877722001
16,39,5,877720118
16,58,4,877720118
16,66,4,877719075
16,71,5,877721071
16,79,5,877727122
16,87,4,877720916
16,95,5,877728417
16,98,5,877718107
16,100,5,877720437
16,109,4,877719333
16,125,3,877726944
16,127,5,877719206
16,135,4,877720916
16,143,5,877727192
16,152,4,877728417
16,158,4,877727280
16,172,5,877724726
16,180,5,877726790
16,199,5,877719645
16,200,5,877722736
16,202,5,877724726
16,204,5,877722736
16,208,5,877727054
